case,completeTime,b0,b1,b2,b3,b4,b5,b6,b7,b8
4385,3819099,0,0,1,0,0,0,0,0,0
4385,5464041,0,0,1,0,0,0,0,0,0
4385,7226066,1,0,0,0,0,0,0,0,0
4385,7584827,0,0,0,1,0,0,0,0,0
4387,0,0,0,0,0,0,0,0,0,0
4387,0,0,0,0,0,0,0,0,0,0
4387,0,0,0,0,0,0,0,0,0,0
4387,0,0,0,0,0,0,0,0,0,0
4387,217145,1,0,0,0,0,0,0,0,0
4387,1387459,0,0,0,1,0,0,0,0,0
4387,4621207,1,0,0,0,0,0,0,0,0
4387,4775449,0,0,1,0,0,0,0,0,0
4387,4980811,0,1,0,0,0,0,0,0,0
4388,0,0,0,0,0,0,0,0,0,0
4388,0,0,0,0,0,0,0,0,0,0
4388,0,0,0,0,0,0,0,0,0,0
4388,0,0,0,0,0,0,0,0,0,0
4388,0,0,0,0,0,0,0,0,0,0
4388,1401543,1,0,0,0,0,0,0,0,0
4388,1447760,1,0,0,0,0,0,0,0,0
4388,4945825,1,0,0,0,0,0,0,0,0
4388,7192900,0,0,1,0,0,0,0,0,0
4389,0,0,0,0,0,0,0,0,0,0
4389,0,0,0,0,0,0,0,0,0,0
4389,0,0,0,0,0,0,0,0,0,0
4389,0,0,0,0,0,0,0,0,0,0
4389,0,0,0,0,0,0,0,0,0,0
4389,0,0,0,0,0,0,0,0,0,0
4389,2310952,0,0,1,0,0,0,0,0,0
4389,4148204,1,0,0,0,0,0,0,0,0
4389,4499865,0,1,0,0,0,0,0,0,0
4390,0,0,0,0,0,0,0,0,0,0
4390,0,0,0,0,0,0,0,0,0,0
4390,0,0,0,0,0,0,0,0,0,0
4390,0,0,0,0,0,0,0,0,0,0
4390,0,0,0,0,0,0,0,0,0,0
4390,1817206,0,1,0,0,0,0,0,0,0
4390,3681232,0,0,1,0,0,0,0,0,0
4390,4381879,1,0,0,0,0,0,0,0,0
4390,6478849,1,0,0,0,0,0,0,0,0
4391,0,0,0,0,0,0,0,0,0,0
4391,0,0,0,0,0,0,0,0,0,0
4391,865964,0,1,0,0,0,0,0,0,0
4391,994702,0,1,0,0,0,0,0,0,0
4391,1439210,1,0,0,0,0,0,0,0,0
4391,2703499,0,0,0,1,0,0,0,0,0
4391,2716033,0,1,0,0,0,0,0,0,0
4391,7054022,0,1,0,0,0,0,0,0,0
4391,7467317,0,1,0,0,0,0,0,0,0
4392,0,0,0,0,0,0,0,0,0,0
4392,0,0,0,0,0,0,0,0,0,0
4392,0,0,0,0,0,0,0,0,0,0
4392,0,0,0,0,0,0,0,0,0,0
4392,0,0,0,0,0,0,0,0,0,0
4392,0,0,0,0,0,0,0,0,0,0
4392,0,0,0,0,0,0,0,0,0,0
4392,1896307,0,0,1,0,0,0,0,0,0
4392,2467283,0,1,0,0,0,0,0,0,0
4393,0,0,0,0,0,0,0,0,0,0
4393,0,0,0,0,0,0,0,0,0,0
4393,0,0,0,0,0,0,0,0,0,0
4393,0,0,0,0,0,0,0,0,0,0
4393,0,0,0,0,0,0,0,0,0,0
4393,0,0,0,0,0,0,0,0,0,0
4393,241509,0,0,1,0,0,0,0,0,0
4393,1575868,0,0,1,0,0,0,0,0,0
4393,4186567,0,1,0,0,0,0,0,0,0
4394,0,0,0,0,0,0,0,0,0,0
4394,0,0,0,0,0,0,0,0,0,0
4394,0,0,0,0,0,0,0,0,0,0
4394,0,0,0,0,0,0,0,0,0,0
4394,0,0,0,0,0,0,0,0,0,0
4394,386765,1,0,0,0,0,0,0,0,0
4394,445148,0,0,1,0,0,0,0,0,0
4394,5112316,0,1,0,0,0,0,0,0,0
4394,6445267,0,0,0,1,0,0,0,0,0
4395,0,0,0,0,0,0,0,0,0,0
4395,0,0,0,0,0,0,0,0,0,0
4395,0,0,0,0,0,0,0,0,0,0
4395,0,0,0,0,0,0,0,0,0,0
4395,0,0,0,0,0,0,0,0,0,0
4395,0,0,0,0,0,0,0,0,0,0
4395,0,0,0,0,0,0,0,0,0,0
4395,7453184,0,0,1,0,0,0,0,0,0
4395,7699877,1,0,0,0,0,0,0,0,0
4396,0,0,0,0,0,0,0,0,0,0
4396,0,0,0,0,0,0,0,0,0,0
4396,0,0,0,0,0,0,0,0,0,0
4396,0,0,0,0,0,0,0,0,0,0
4396,741495,1,0,0,0,0,0,0,0,0
4396,1139737,0,1,0,0,0,0,0,0,0
4396,1408257,1,0,0,0,0,0,0,0,0
4396,6496624,1,0,0,0,0,0,0,0,0
4396,7856702,1,0,0,0,0,0,0,0,0
4397,0,0,0,0,0,0,0,0,0,0
4397,0,0,0,0,0,0,0,0,0,0
4397,0,0,0,0,0,0,0,0,0,0
4397,0,0,0,0,0,0,0,0,0,0
4397,0,0,0,0,0,0,0,0,0,0
4397,0,0,0,0,0,0,0,0,0,0
4397,0,0,0,0,0,0,0,0,0,0
4397,0,0,0,0,0,0,0,0,0,0
4397,1235010,0,1,0,0,0,0,0,0,0
4398,0,0,0,0,0,0,0,0,0,0
4398,0,0,0,0,0,0,0,0,0,0
4398,0,0,0,0,0,0,0,0,0,0
4398,0,0,0,0,0,0,0,0,0,0
4398,0,0,0,0,0,0,0,0,0,0
4398,992262,0,0,0,1,0,0,0,0,0
4398,4092098,0,0,0,1,0,0,0,0,0
4398,6329044,0,0,1,0,0,0,0,0,0
4398,7453503,0,0,1,0,0,0,0,0,0
4399,0,0,0,0,0,0,0,0,0,0
4399,0,0,0,0,0,0,0,0,0,0
4399,0,0,0,0,0,0,0,0,0,0
4399,0,0,0,0,0,0,0,0,0,0
4399,0,0,0,0,0,0,0,0,0,0
4399,0,0,0,0,0,0,0,0,0,0
4399,0,0,0,0,0,0,0,0,0,0
4399,0,0,0,0,0,0,0,0,0,0
4399,7875934,0,1,0,0,0,0,0,0,0
4400,0,0,0,0,0,0,0,0,0,0
4400,0,0,0,0,0,0,0,0,0,0
4400,0,0,0,0,0,0,0,0,0,0
4400,0,0,0,0,0,0,0,0,0,0
4400,3305637,0,1,0,0,0,0,0,0,0
4400,4787972,0,0,1,0,0,0,0,0,0
4400,4967780,0,0,0,1,0,0,0,0,0
4400,6803447,0,1,0,0,0,0,0,0,0
4400,7120192,1,0,0,0,0,0,0,0,0
4401,0,0,0,0,0,0,0,0,0,0
4401,0,0,0,0,0,0,0,0,0,0
4401,0,0,0,0,0,0,0,0,0,0
4401,0,0,0,0,0,0,0,0,0,0
4401,0,0,0,0,0,0,0,0,0,0
4401,467952,1,0,0,0,0,0,0,0,0
4401,4287025,0,0,0,1,0,0,0,0,0
4401,4313378,0,0,1,0,0,0,0,0,0
4401,6920126,0,0,1,0,0,0,0,0,0
4402,0,0,0,0,0,0,0,0,0,0
4402,0,0,0,0,0,0,0,0,0,0
4402,0,0,0,0,0,0,0,0,0,0
4402,0,0,0,0,0,0,0,0,0,0
4402,309152,0,1,0,0,0,0,0,0,0
4402,795147,0,1,0,0,0,0,0,0,0
4402,4001456,0,0,1,0,0,0,0,0,0
4402,6593079,0,0,0,1,0,0,0,0,0
4402,6693519,0,0,0,1,0,0,0,0,0
4403,0,0,0,0,0,0,0,0,0,0
4403,0,0,0,0,0,0,0,0,0,0
4403,0,0,0,0,0,0,0,0,0,0
4403,0,0,0,0,0,0,0,0,0,0
4403,0,0,0,0,0,0,0,0,0,0
4403,0,0,0,0,0,0,0,0,0,0
4403,1727012,0,0,0,1,0,0,0,0,0
4403,2035845,0,0,1,0,0,0,0,0,0
4403,7510041,1,0,0,0,0,0,0,0,0
4404,0,0,0,0,0,0,0,0,0,0
4404,0,0,0,0,0,0,0,0,0,0
4404,0,0,0,0,0,0,0,0,0,0
4404,0,0,0,0,0,0,0,0,0,0
4404,173642,0,1,0,0,0,0,0,0,0
4404,356200,0,0,1,0,0,0,0,0,0
4404,476890,0,0,0,1,0,0,0,0,0
4404,1944287,1,0,0,0,0,0,0,0,0
4404,7056396,1,0,0,0,0,0,0,0,0
4405,0,0,0,0,0,0,0,0,0,0
4405,0,0,0,0,0,0,0,0,0,0
4405,0,0,0,0,0,0,0,0,0,0
4405,266245,0,1,0,0,0,0,0,0,0
4405,1289830,0,1,0,0,0,0,0,0,0
4405,2637966,1,0,0,0,0,0,0,0,0
4405,5635816,0,1,0,0,0,0,0,0,0
4405,6006466,0,1,0,0,0,0,0,0,0
4405,7284061,0,0,1,0,0,0,0,0,0
4406,0,0,0,0,0,0,0,0,0,0
4406,0,0,0,0,0,0,0,0,0,0
4406,0,0,0,0,0,0,0,0,0,0
4406,0,0,0,0,0,0,0,0,0,0
4406,1170885,0,1,0,0,0,0,0,0,0
4406,1608828,0,0,1,0,0,0,0,0,0
4406,4690495,1,0,0,0,0,0,0,0,0
4406,5023964,1,0,0,0,0,0,0,0,0
4406,6596262,0,0,0,1,0,0,0,0,0
4407,0,0,0,0,0,0,0,0,0,0
4407,0,0,0,0,0,0,0,0,0,0
4407,0,0,0,0,0,0,0,0,0,0
4407,0,0,0,0,0,0,0,0,0,0
4407,0,0,0,0,0,0,0,0,0,0
4407,0,0,0,0,0,0,0,0,0,0
4407,5647406,0,1,0,0,0,0,0,0,0
4407,7379475,1,0,0,0,0,0,0,0,0
4407,7660636,0,1,0,0,0,0,0,0,0
4408,0,0,0,0,0,0,0,0,0,0
4408,0,0,0,0,0,0,0,0,0,0
4408,0,0,0,0,0,0,0,0,0,0
4408,0,0,0,0,0,0,0,0,0,0
4408,0,0,0,0,0,0,0,0,0,0
4408,120513,1,0,0,0,0,0,0,0,0
4408,5254380,0,0,0,1,0,0,0,0,0
4408,5643383,1,0,0,0,0,0,0,0,0
4408,7245466,0,0,0,1,0,0,0,0,0
4409,0,0,0,0,0,0,0,0,0,0
4409,0,0,0,0,0,0,0,0,0,0
4409,0,0,0,0,0,0,0,0,0,0
4409,0,0,0,0,0,0,0,0,0,0
4409,0,0,0,0,0,0,0,0,0,0
4409,0,0,0,0,0,0,0,0,0,0
4409,1389611,1,0,0,0,0,0,0,0,0
4409,4958292,1,0,0,0,0,0,0,0,0
4409,5718382,0,0,0,1,0,0,0,0,0
4410,0,0,0,0,0,0,0,0,0,0
4410,0,0,0,0,0,0,0,0,0,0
4410,0,0,0,0,0,0,0,0,0,0
4410,0,0,0,0,0,0,0,0,0,0
4410,0,0,0,0,0,0,0,0,0,0
4410,0,0,0,0,0,0,0,0,0,0
4410,3301682,1,0,0,0,0,0,0,0,0
4410,4596000,1,0,0,0,0,0,0,0,0
4410,6459074,0,0,0,1,0,0,0,0,0
4411,0,0,0,0,0,0,0,0,0,0
4411,0,0,0,0,0,0,0,0,0,0
4411,0,0,0,0,0,0,0,0,0,0
4411,0,0,0,0,0,0,0,0,0,0
4411,0,0,0,0,0,0,0,0,0,0
4411,2383794,0,1,0,0,0,0,0,0,0
4411,5679621,0,0,1,0,0,0,0,0,0
4411,5849820,1,0,0,0,0,0,0,0,0
4411,6202769,0,0,0,1,0,0,0,0,0
4412,0,0,0,0,0,0,0,0,0,0
4412,0,0,0,0,0,0,0,0,0,0
4412,0,0,0,0,0,0,0,0,0,0
4412,0,0,0,0,0,0,0,0,0,0
4412,0,0,0,0,0,0,0,0,0,0
4412,0,0,0,0,0,0,0,0,0,0
4412,2081640,0,0,0,1,0,0,0,0,0
4412,2096858,0,0,1,0,0,0,0,0,0
4412,6828237,0,0,1,0,0,0,0,0,0
4413,0,0,0,0,0,0,0,0,0,0
4413,0,0,0,0,0,0,0,0,0,0
4413,0,0,0,0,0,0,0,0,0,0
4413,0,0,0,0,0,0,0,0,0,0
4413,0,0,0,0,0,0,0,0,0,0
4413,3438406,1,0,0,0,0,0,0,0,0
4413,3728434,0,0,0,1,0,0,0,0,0
4413,4142690,0,0,0,1,0,0,0,0,0
4413,5169816,1,0,0,0,0,0,0,0,0
4414,0,0,0,0,0,0,0,0,0,0
4414,0,0,0,0,0,0,0,0,0,0
4414,0,0,0,0,0,0,0,0,0,0
4414,0,0,0,0,0,0,0,0,0,0
4414,833685,0,1,0,0,0,0,0,0,0
4414,1594058,0,0,0,1,0,0,0,0,0
4414,1641050,0,1,0,0,0,0,0,0,0
4414,5408156,0,0,1,0,0,0,0,0,0
4414,5860121,0,1,0,0,0,0,0,0,0
4415,0,0,0,0,0,0,0,0,0,0
4415,0,0,0,0,0,0,0,0,0,0
4415,1041668,0,0,1,0,0,0,0,0,0
4415,3219145,0,0,0,1,0,0,0,0,0
4415,3251287,0,0,0,1,0,0,0,0,0
4415,3801241,0,1,0,0,0,0,0,0,0
4415,3937515,0,0,0,1,0,0,0,0,0
4415,4437594,1,0,0,0,0,0,0,0,0
4415,4923600,0,0,1,0,0,0,0,0,0
4416,0,0,0,0,0,0,0,0,0,0
4416,0,0,0,0,0,0,0,0,0,0
4416,0,0,0,0,0,0,0,0,0,0
4416,0,0,0,0,0,0,0,0,0,0
4416,0,0,0,0,0,0,0,0,0,0
4416,0,0,0,0,0,0,0,0,0,0
4416,469148,0,0,0,1,0,0,0,0,0
4416,1648227,0,0,1,0,0,0,0,0,0
4416,3615074,0,1,0,0,0,0,0,0,0
4417,0,0,0,0,0,0,0,0,0,0
4417,0,0,0,0,0,0,0,0,0,0
4417,0,0,0,0,0,0,0,0,0,0
4417,0,0,0,0,0,0,0,0,0,0
4417,1273503,0,0,1,0,0,0,0,0,0
4417,1677668,1,0,0,0,0,0,0,0,0
4417,6051229,0,0,1,0,0,0,0,0,0
4417,6596480,1,0,0,0,0,0,0,0,0
4417,7932661,0,1,0,0,0,0,0,0,0
4418,0,0,0,0,0,0,0,0,0,0
4418,0,0,0,0,0,0,0,0,0,0
4418,0,0,0,0,0,0,0,0,0,0
4418,0,0,0,0,0,0,0,0,0,0
4418,0,0,0,0,0,0,0,0,0,0
4418,0,0,0,0,0,0,0,0,0,0
4418,2184510,0,1,0,0,0,0,0,0,0
4418,7376401,0,0,0,1,0,0,0,0,0
4418,7725819,0,1,0,0,0,0,0,0,0
4419,0,0,0,0,0,0,0,0,0,0
4419,0,0,0,0,0,0,0,0,0,0
4419,0,0,0,0,0,0,0,0,0,0
4419,0,0,0,0,0,0,0,0,0,0
4419,0,0,0,0,0,0,0,0,0,0
4419,0,0,0,0,0,0,0,0,0,0
4419,2556877,1,0,0,0,0,0,0,0,0
4419,3978178,0,1,0,0,0,0,0,0,0
4419,7691104,0,0,0,1,0,0,0,0,0
4420,0,0,0,0,0,0,0,0,0,0
4420,0,0,0,0,0,0,0,0,0,0
4420,0,0,0,0,0,0,0,0,0,0
4420,0,0,0,0,0,0,0,0,0,0
4420,1739167,0,0,1,0,0,0,0,0,0
4420,2696388,0,1,0,0,0,0,0,0,0
4420,3203098,1,0,0,0,0,0,0,0,0
4420,3441958,0,0,0,1,0,0,0,0,0
4420,6002616,0,0,1,0,0,0,0,0,0
4421,0,0,0,0,0,0,0,0,0,0
4421,0,0,0,0,0,0,0,0,0,0
4421,0,0,0,0,0,0,0,0,0,0
4421,0,0,0,0,0,0,0,0,0,0
4421,314514,0,0,1,0,0,0,0,0,0
4421,1199217,0,0,0,1,0,0,0,0,0
4421,4957348,1,0,0,0,0,0,0,0,0
4421,6407266,0,0,1,0,0,0,0,0,0
4421,6622119,0,0,1,0,0,0,0,0,0
4422,0,0,0,0,0,0,0,0,0,0
4422,0,0,0,0,0,0,0,0,0,0
4422,0,0,0,0,0,0,0,0,0,0
4422,0,0,0,0,0,0,0,0,0,0
4422,0,0,0,0,0,0,0,0,0,0
4422,0,0,0,0,0,0,0,0,0,0
4422,84191,0,0,1,0,0,0,0,0,0
4422,4913870,0,1,0,0,0,0,0,0,0
4422,6733118,0,1,0,0,0,0,0,0,0
4423,0,0,0,0,0,0,0,0,0,0
4423,0,0,0,0,0,0,0,0,0,0
4423,0,0,0,0,0,0,0,0,0,0
4423,904409,0,0,0,1,0,0,0,0,0
4423,958004,0,0,1,0,0,0,0,0,0
4423,2493239,1,0,0,0,0,0,0,0,0
4423,4094558,0,1,0,0,0,0,0,0,0
4423,4767999,1,0,0,0,0,0,0,0,0
4423,7750073,0,1,0,0,0,0,0,0,0
4424,0,0,0,0,0,0,0,0,0,0
4424,0,0,0,0,0,0,0,0,0,0
4424,0,0,0,0,0,0,0,0,0,0
4424,744900,1,0,0,0,0,0,0,0,0
4424,4522276,0,0,1,0,0,0,0,0,0
4424,4524806,0,1,0,0,0,0,0,0,0
4424,4695446,0,0,0,1,0,0,0,0,0
4424,6710026,0,1,0,0,0,0,0,0,0
4424,7615727,0,0,0,1,0,0,0,0,0
4425,0,0,0,0,0,0,0,0,0,0
4425,0,0,0,0,0,0,0,0,0,0
4425,0,0,0,0,0,0,0,0,0,0
4425,0,0,0,0,0,0,0,0,0,0
4425,4725627,0,0,0,1,0,0,0,0,0
4425,5533325,0,1,0,0,0,0,0,0,0
4425,6023624,0,0,0,1,0,0,0,0,0
4425,6767413,1,0,0,0,0,0,0,0,0
4425,7201133,0,1,0,0,0,0,0,0,0
4426,0,0,0,0,0,0,0,0,0,0
4426,0,0,0,0,0,0,0,0,0,0
4426,0,0,0,0,0,0,0,0,0,0
4426,0,0,0,0,0,0,0,0,0,0
4426,0,0,0,0,0,0,0,0,0,0
4426,2001660,0,0,1,0,0,0,0,0,0
4426,2991267,0,1,0,0,0,0,0,0,0
4426,6340522,1,0,0,0,0,0,0,0,0
4426,7478718,0,1,0,0,0,0,0,0,0
4427,0,0,0,0,0,0,0,0,0,0
4427,0,0,0,0,0,0,0,0,0,0
4427,0,0,0,0,0,0,0,0,0,0
4427,0,0,0,0,0,0,0,0,0,0
4427,0,0,0,0,0,0,0,0,0,0
4427,0,0,0,0,0,0,0,0,0,0
4427,645765,1,0,0,0,0,0,0,0,0
4427,1017667,0,1,0,0,0,0,0,0,0
4427,3187025,0,0,1,0,0,0,0,0,0
4428,0,0,0,0,0,0,0,0,0,0
4428,0,0,0,0,0,0,0,0,0,0
4428,1930500,1,0,0,0,0,0,0,0,0
4428,2742818,0,0,0,1,0,0,0,0,0
4428,3497766,1,0,0,0,0,0,0,0,0
4428,4801397,1,0,0,0,0,0,0,0,0
4428,5836211,0,1,0,0,0,0,0,0,0
4428,6725853,0,0,0,1,0,0,0,0,0
4428,7166361,0,0,0,1,0,0,0,0,0
4429,0,0,0,0,0,0,0,0,0,0
4429,0,0,0,0,0,0,0,0,0,0
4429,0,0,0,0,0,0,0,0,0,0
4429,0,0,0,0,0,0,0,0,0,0
4429,0,0,0,0,0,0,0,0,0,0
4429,0,0,0,0,0,0,0,0,0,0
4429,1069092,1,0,0,0,0,0,0,0,0
4429,1621026,0,0,1,0,0,0,0,0,0
4429,2189289,0,0,1,0,0,0,0,0,0
4430,0,0,0,0,0,0,0,0,0,0
4430,0,0,0,0,0,0,0,0,0,0
4430,330588,1,0,0,0,0,0,0,0,0
4430,717497,0,0,0,1,0,0,0,0,0
4430,1622592,1,0,0,0,0,0,0,0,0
4430,1721333,0,0,1,0,0,0,0,0,0
4430,3030418,0,1,0,0,0,0,0,0,0
4430,3421169,0,0,1,0,0,0,0,0,0
4430,5145666,0,0,0,1,0,0,0,0,0
4431,0,0,0,0,0,0,0,0,0,0
4431,0,0,0,0,0,0,0,0,0,0
4431,0,0,0,0,0,0,0,0,0,0
4431,0,0,0,0,0,0,0,0,0,0
4431,0,0,0,0,0,0,0,0,0,0
4431,1741962,1,0,0,0,0,0,0,0,0
4431,2456992,0,0,0,1,0,0,0,0,0
4431,3778696,0,0,0,1,0,0,0,0,0
4431,4425660,1,0,0,0,0,0,0,0,0
4432,0,0,0,0,0,0,0,0,0,0
4432,0,0,0,0,0,0,0,0,0,0
4432,0,0,0,0,0,0,0,0,0,0
4432,0,0,0,0,0,0,0,0,0,0
4432,0,0,0,0,0,0,0,0,0,0
4432,0,0,0,0,0,0,0,0,0,0
4432,4564921,0,0,0,1,0,0,0,0,0
4432,4653683,0,1,0,0,0,0,0,0,0
4432,6746332,0,1,0,0,0,0,0,0,0
4433,0,0,0,0,0,0,0,0,0,0
4433,0,0,0,0,0,0,0,0,0,0
4433,782703,0,1,0,0,0,0,0,0,0
4433,1502369,0,0,0,1,0,0,0,0,0
4433,2337943,0,1,0,0,0,0,0,0,0
4433,2551708,1,0,0,0,0,0,0,0,0
4433,2858044,0,0,0,1,0,0,0,0,0
4433,3870168,1,0,0,0,0,0,0,0,0
4433,7100511,1,0,0,0,0,0,0,0,0
4434,0,0,0,0,0,0,0,0,0,0
4434,0,0,0,0,0,0,0,0,0,0
4434,0,0,0,0,0,0,0,0,0,0
4434,0,0,0,0,0,0,0,0,0,0
4434,3843144,0,0,0,1,0,0,0,0,0
4434,4535535,0,0,1,0,0,0,0,0,0
4434,5548519,0,0,0,1,0,0,0,0,0
4434,6705917,1,0,0,0,0,0,0,0,0
4434,7419534,1,0,0,0,0,0,0,0,0
4435,0,0,0,0,0,0,0,0,0,0
4435,0,0,0,0,0,0,0,0,0,0
4435,0,0,0,0,0,0,0,0,0,0
4435,0,0,0,0,0,0,0,0,0,0
4435,0,0,0,0,0,0,0,0,0,0
4435,1705446,0,0,1,0,0,0,0,0,0
4435,5303224,0,0,1,0,0,0,0,0,0
4435,5609568,0,0,1,0,0,0,0,0,0
4435,6714636,0,1,0,0,0,0,0,0,0
4436,0,0,0,0,0,0,0,0,0,0
4436,0,0,0,0,0,0,0,0,0,0
4436,0,0,0,0,0,0,0,0,0,0
4436,0,0,0,0,0,0,0,0,0,0
4436,0,0,0,0,0,0,0,0,0,0
4436,0,0,0,0,0,0,0,0,0,0
4436,96569,1,0,0,0,0,0,0,0,0
4436,4200464,0,0,0,1,0,0,0,0,0
4436,6994461,1,0,0,0,0,0,0,0,0
4437,0,0,0,0,0,0,0,0,0,0
4437,0,0,0,0,0,0,0,0,0,0
4437,0,0,0,0,0,0,0,0,0,0
4437,0,0,0,0,0,0,0,0,0,0
4437,4716007,0,0,0,1,0,0,0,0,0
4437,6907868,0,1,0,0,0,0,0,0,0
4437,6939908,1,0,0,0,0,0,0,0,0
4437,7195103,0,0,0,1,0,0,0,0,0
4437,7378779,0,1,0,0,0,0,0,0,0
4438,0,0,0,0,0,0,0,0,0,0
4438,0,0,0,0,0,0,0,0,0,0
4438,0,0,0,0,0,0,0,0,0,0
4438,0,0,0,0,0,0,0,0,0,0
4438,1651177,0,0,1,0,0,0,0,0,0
4438,2814987,0,1,0,0,0,0,0,0,0
4438,6215431,0,1,0,0,0,0,0,0,0
4438,6789190,0,0,0,1,0,0,0,0,0
4438,7646791,0,1,0,0,0,0,0,0,0
4439,0,0,0,0,0,0,0,0,0,0
4439,0,0,0,0,0,0,0,0,0,0
4439,0,0,0,0,0,0,0,0,0,0
4439,0,0,0,0,0,0,0,0,0,0
4439,0,0,0,0,0,0,0,0,0,0
4439,1266002,0,0,0,1,0,0,0,0,0
4439,3652198,0,0,1,0,0,0,0,0,0
4439,3691959,0,0,0,1,0,0,0,0,0
4439,7803767,0,0,1,0,0,0,0,0,0
4440,0,0,0,0,0,0,0,0,0,0
4440,0,0,0,0,0,0,0,0,0,0
4440,0,0,0,0,0,0,0,0,0,0
4440,1472912,0,0,1,0,0,0,0,0,0
4440,1683985,0,0,1,0,0,0,0,0,0
4440,3114819,1,0,0,0,0,0,0,0,0
4440,3648147,0,0,1,0,0,0,0,0,0
4440,5028939,0,1,0,0,0,0,0,0,0
4440,6829909,0,0,1,0,0,0,0,0,0
4441,0,0,0,0,0,0,0,0,0,0
4441,0,0,0,0,0,0,0,0,0,0
4441,0,0,0,0,0,0,0,0,0,0
4441,0,0,0,0,0,0,0,0,0,0
4441,0,0,0,0,0,0,0,0,0,0
4441,0,0,0,0,0,0,0,0,0,0
4441,4076036,1,0,0,0,0,0,0,0,0
4441,6810845,1,0,0,0,0,0,0,0,0
4441,7060168,0,0,1,0,0,0,0,0,0
4442,0,0,0,0,0,0,0,0,0,0
4442,0,0,0,0,0,0,0,0,0,0
4442,0,0,0,0,0,0,0,0,0,0
4442,0,0,0,0,0,0,0,0,0,0
4442,0,0,0,0,0,0,0,0,0,0
4442,0,0,0,0,0,0,0,0,0,0
4442,3413030,0,0,0,1,0,0,0,0,0
4442,4288565,1,0,0,0,0,0,0,0,0
4442,5634168,0,1,0,0,0,0,0,0,0
4443,0,0,0,0,0,0,0,0,0,0
4443,0,0,0,0,0,0,0,0,0,0
4443,0,0,0,0,0,0,0,0,0,0
4443,0,0,0,0,0,0,0,0,0,0
4443,0,0,0,0,0,0,0,0,0,0
4443,3485585,0,1,0,0,0,0,0,0,0
4443,4639086,1,0,0,0,0,0,0,0,0
4443,7034574,1,0,0,0,0,0,0,0,0
4443,7323298,0,0,1,0,0,0,0,0,0
4444,0,0,0,0,0,0,0,0,0,0
4444,0,0,0,0,0,0,0,0,0,0
4444,0,0,0,0,0,0,0,0,0,0
4444,0,0,0,0,0,0,0,0,0,0
4444,0,0,0,0,0,0,0,0,0,0
4444,457300,1,0,0,0,0,0,0,0,0
4444,1932939,0,0,1,0,0,0,0,0,0
4444,4652496,0,0,1,0,0,0,0,0,0
4444,6575357,0,0,1,0,0,0,0,0,0
4445,0,0,0,0,0,0,0,0,0,0
4445,0,0,0,0,0,0,0,0,0,0
4445,0,0,0,0,0,0,0,0,0,0
4445,0,0,0,0,0,0,0,0,0,0
4445,0,0,0,0,0,0,0,0,0,0
4445,0,0,0,0,0,0,0,0,0,0
4445,6567786,0,1,0,0,0,0,0,0,0
4445,6639445,0,1,0,0,0,0,0,0,0
4445,7109332,0,0,1,0,0,0,0,0,0
4446,0,0,0,0,0,0,0,0,0,0
4446,0,0,0,0,0,0,0,0,0,0
4446,0,0,0,0,0,0,0,0,0,0
4446,0,0,0,0,0,0,0,0,0,0
4446,0,0,0,0,0,0,0,0,0,0
4446,0,0,0,0,0,0,0,0,0,0
4446,0,0,0,0,0,0,0,0,0,0
4446,6689478,0,0,1,0,0,0,0,0,0
4446,7479022,0,1,0,0,0,0,0,0,0
4447,0,0,0,0,0,0,0,0,0,0
4447,0,0,0,0,0,0,0,0,0,0
4447,1328444,1,0,0,0,0,0,0,0,0
4447,1407505,0,0,0,1,0,0,0,0,0
4447,2850518,0,0,1,0,0,0,0,0,0
4447,3082302,0,1,0,0,0,0,0,0,0
4447,4206294,0,1,0,0,0,0,0,0,0
4447,4826577,1,0,0,0,0,0,0,0,0
4447,7240110,0,0,0,1,0,0,0,0,0
4448,0,0,0,0,0,0,0,0,0,0
4448,0,0,0,0,0,0,0,0,0,0
4448,0,0,0,0,0,0,0,0,0,0
4448,0,0,0,0,0,0,0,0,0,0
4448,0,0,0,0,0,0,0,0,0,0
4448,2491533,0,0,0,1,0,0,0,0,0
4448,2641696,0,1,0,0,0,0,0,0,0
4448,2803922,0,0,1,0,0,0,0,0,0
4448,3695997,1,0,0,0,0,0,0,0,0
4449,0,0,0,0,0,0,0,0,0,0
4449,0,0,0,0,0,0,0,0,0,0
4449,0,0,0,0,0,0,0,0,0,0
4449,0,0,0,0,0,0,0,0,0,0
4449,0,0,0,0,0,0,0,0,0,0
4449,1427474,0,1,0,0,0,0,0,0,0
4449,4349094,0,1,0,0,0,0,0,0,0
4449,4367567,1,0,0,0,0,0,0,0,0
4449,4996429,0,0,1,0,0,0,0,0,0
4450,0,0,0,0,0,0,0,0,0,0
4450,0,0,0,0,0,0,0,0,0,0
4450,0,0,0,0,0,0,0,0,0,0
4450,0,0,0,0,0,0,0,0,0,0
4450,577070,1,0,0,0,0,0,0,0,0
4450,1619510,0,1,0,0,0,0,0,0,0
4450,3967193,0,1,0,0,0,0,0,0,0
4450,6097415,0,0,0,1,0,0,0,0,0
4450,6245924,1,0,0,0,0,0,0,0,0
4451,0,0,0,0,0,0,0,0,0,0
4451,0,0,0,0,0,0,0,0,0,0
4451,0,0,0,0,0,0,0,0,0,0
4451,1145308,0,0,1,0,0,0,0,0,0
