case,completeTime,b0,b1,b2,b3,b4,b5,b6,b7,b8
5384,7117915,0,0,0,0,1,0,0,0,0
5384,1356155,0,0,0,1,0,0,0,0,0
5385,642170,1,0,0,0,0,0,0,0,0
5385,2375226,0,0,0,0,0,0,0,1,0
5385,6489379,0,1,0,0,0,0,0,0,0
5385,5351228,0,1,0,0,0,0,0,0,0
5385,4494203,0,0,0,0,1,0,0,0,0
5385,4740240,0,0,0,0,0,1,0,0,0
5385,5584627,0,1,0,0,0,0,0,0,0
5385,2716385,1,0,0,0,0,0,0,0,0
5385,5566307,0,0,0,0,1,0,0,0,0
5385,5887650,0,0,0,0,0,0,0,1,0
5386,5277770,0,0,0,0,0,0,0,0,1
5386,5413282,0,0,0,0,0,0,0,1,0
5386,7850096,0,1,0,0,0,0,0,0,0
5386,5671283,0,0,0,0,0,0,0,1,0
5386,2920012,0,0,1,0,0,0,0,0,0
5386,2875887,0,0,0,0,0,0,0,0,1
5386,2138084,0,0,0,0,0,0,0,0,1
5386,942123,0,1,0,0,0,0,0,0,0
5386,2178426,0,0,0,0,0,0,0,1,0
5386,2484134,0,1,0,0,0,0,0,0,0
5387,2166850,0,0,0,0,0,0,1,0,0
5387,6613692,0,1,0,0,0,0,0,0,0
5387,7237829,0,0,0,0,0,1,0,0,0
5387,6555763,0,0,1,0,0,0,0,0,0
5387,7693014,0,0,0,0,0,0,0,1,0
5387,773404,0,1,0,0,0,0,0,0,0
5387,5326821,0,0,0,0,0,1,0,0,0
5387,1840808,0,0,0,0,1,0,0,0,0
5387,6126341,1,0,0,0,0,0,0,0,0
5387,2134034,0,0,1,0,0,0,0,0,0
5388,6095983,0,0,0,0,0,0,0,1,0
5388,6478078,0,0,0,0,0,0,1,0,0
5388,2476660,0,0,0,0,0,1,0,0,0
5388,7133022,0,0,0,1,0,0,0,0,0
5388,7603165,0,0,0,0,0,0,1,0,0
5388,1150950,0,0,0,0,1,0,0,0,0
5388,658808,0,0,0,0,0,1,0,0,0
5388,3302019,0,0,0,0,0,0,0,1,0
5388,1563052,0,0,0,0,0,0,0,1,0
5388,1006929,0,0,0,0,0,0,1,0,0
5389,2160987,1,0,0,0,0,0,0,0,0
5389,1569476,0,0,0,0,1,0,0,0,0
5389,3219797,0,0,0,1,0,0,0,0,0
5389,871033,1,0,0,0,0,0,0,0,0
5389,3683586,0,0,0,0,0,0,0,0,1
5389,5459452,0,0,0,1,0,0,0,0,0
5389,4854119,0,0,0,0,0,0,0,0,1
5389,4441410,0,0,0,0,0,0,1,0,0
5389,3606425,0,0,0,0,0,0,1,0,0
5389,3652147,0,0,0,0,1,0,0,0,0
5390,6951985,1,0,0,0,0,0,0,0,0
5390,1686435,0,1,0,0,0,0,0,0,0
5390,1045880,0,1,0,0,0,0,0,0,0
5390,2577719,0,0,0,1,0,0,0,0,0
5390,2212549,0,0,0,0,0,0,0,1,0
5390,4343711,0,0,0,1,0,0,0,0,0
5390,1051521,0,0,1,0,0,0,0,0,0
5390,700102,0,0,0,0,1,0,0,0,0
5390,7924336,1,0,0,0,0,0,0,0,0
5390,5210693,0,0,0,0,0,1,0,0,0
5391,6710387,0,0,0,0,0,0,0,1,0
5391,6093245,0,0,0,1,0,0,0,0,0
5391,5706,0,0,0,0,0,0,0,0,1
5391,3659724,1,0,0,0,0,0,0,0,0
5391,5027184,0,0,0,0,0,1,0,0,0
5391,59935,0,0,0,0,0,0,1,0,0
5391,1180741,0,0,0,0,0,0,0,0,1
5391,5576806,0,0,0,1,0,0,0,0,0
5391,4693683,0,0,0,0,0,0,0,0,1
5391,6955546,0,0,1,0,0,0,0,0,0
5392,3674610,0,0,0,1,0,0,0,0,0
5392,2694787,0,0,0,0,1,0,0,0,0
5392,4683897,0,0,0,0,1,0,0,0,0
5392,7014200,0,0,0,0,0,0,0,0,1
5392,5959320,0,0,0,0,0,1,0,0,0
5392,6809976,0,0,0,0,0,0,0,1,0
5392,2324629,0,0,0,0,0,0,1,0,0
5392,5155056,0,0,0,0,0,1,0,0,0
5392,147143,0,0,0,1,0,0,0,0,0
5392,2022721,0,0,1,0,0,0,0,0,0
5393,522876,0,1,0,0,0,0,0,0,0
5393,2523079,1,0,0,0,0,0,0,0,0
5393,7144796,0,1,0,0,0,0,0,0,0
5393,3582754,0,0,0,0,0,0,1,0,0
5393,660599,0,0,0,0,0,0,0,0,1
5393,4878921,0,0,0,0,0,1,0,0,0
5393,4633190,0,0,0,0,0,0,0,1,0
5393,7437770,1,0,0,0,0,0,0,0,0
5393,2820024,0,0,0,0,0,0,1,0,0
5393,6398582,0,0,0,0,1,0,0,0,0
5394,175358,0,0,0,0,0,0,0,0,1
5394,1204459,0,0,0,0,1,0,0,0,0
5394,821162,1,0,0,0,0,0,0,0,0
5394,432870,0,0,0,0,0,0,0,1,0
5394,7779554,0,0,0,1,0,0,0,0,0
5394,2902422,1,0,0,0,0,0,0,0,0
5394,335974,1,0,0,0,0,0,0,0,0
5394,6641945,0,0,0,0,0,0,0,0,1
5394,6963845,0,0,0,0,0,0,0,0,1
5394,5185164,0,1,0,0,0,0,0,0,0
5395,343164,0,0,1,0,0,0,0,0,0
5395,3044034,1,0,0,0,0,0,0,0,0
5395,2360081,0,0,0,1,0,0,0,0,0
5395,6126901,0,0,1,0,0,0,0,0,0
5395,5616309,0,0,0,0,0,1,0,0,0
5395,3862142,0,1,0,0,0,0,0,0,0
5395,6383430,0,0,0,0,0,0,0,0,1
5395,2459626,0,0,0,0,0,0,0,1,0
5395,5272083,1,0,0,0,0,0,0,0,0
5395,760013,0,0,0,0,0,1,0,0,0
5396,3986828,0,0,0,0,0,0,1,0,0
5396,7512645,0,0,0,0,0,0,0,1,0
5396,5532666,0,1,0,0,0,0,0,0,0
5396,5786311,0,0,1,0,0,0,0,0,0
5396,4544990,0,0,0,1,0,0,0,0,0
5396,4619660,0,0,0,0,0,0,0,1,0
5396,2941369,0,0,0,0,0,0,1,0,0
5396,3554550,0,0,0,0,0,1,0,0,0
5396,3798534,0,0,1,0,0,0,0,0,0
5396,637429,0,0,0,0,0,0,0,1,0
5397,2897789,0,0,0,0,0,0,0,1,0
5397,5985778,0,1,0,0,0,0,0,0,0
5397,4372799,0,0,0,1,0,0,0,0,0
5397,181393,0,0,0,0,1,0,0,0,0
5397,6601152,0,0,0,0,1,0,0,0,0
5397,7874381,0,0,0,0,1,0,0,0,0
5397,5368498,0,0,0,0,0,0,0,1,0
5397,6329513,0,0,0,0,0,0,1,0,0
5397,4695622,0,0,0,0,0,0,1,0,0
5397,3075077,1,0,0,0,0,0,0,0,0
5398,4814768,0,1,0,0,0,0,0,0,0
5398,6033908,0,0,0,0,0,0,0,1,0
5398,6688521,0,0,1,0,0,0,0,0,0
5398,7697467,0,0,0,0,0,0,1,0,0
5398,6463720,0,0,0,0,1,0,0,0,0
5398,3735768,0,0,0,0,0,0,0,1,0
5398,1415951,0,0,0,0,0,0,1,0,0
5398,5003213,1,0,0,0,0,0,0,0,0
5398,4877466,0,0,0,0,0,1,0,0,0
5398,5964553,0,0,0,0,0,0,1,0,0
5399,2870583,0,0,0,0,0,1,0,0,0
5399,6806175,0,0,0,0,1,0,0,0,0
5399,4671410,0,0,0,0,0,0,1,0,0
5399,4571527,0,0,0,0,0,1,0,0,0
5399,3530311,0,1,0,0,0,0,0,0,0
5399,789669,0,0,0,0,0,0,0,0,1
5399,2426456,0,0,1,0,0,0,0,0,0
5399,936180,0,0,1,0,0,0,0,0,0
5399,5430774,0,0,0,1,0,0,0,0,0
5399,4682956,0,0,1,0,0,0,0,0,0
5400,4835272,0,0,0,0,0,0,1,0,0
5400,5148928,0,0,0,0,0,1,0,0,0
5400,6066361,0,1,0,0,0,0,0,0,0
5400,3836812,0,0,0,0,1,0,0,0,0
5400,6158771,0,0,0,0,0,0,0,0,1
5400,609171,0,0,1,0,0,0,0,0,0
5400,3250481,1,0,0,0,0,0,0,0,0
5400,5188170,0,0,0,1,0,0,0,0,0
5400,5523043,0,1,0,0,0,0,0,0,0
5400,2833207,0,0,0,1,0,0,0,0,0
5401,3829662,1,0,0,0,0,0,0,0,0
5401,7229688,0,0,0,0,1,0,0,0,0
5401,3394618,0,0,0,1,0,0,0,0,0
5401,7098885,0,1,0,0,0,0,0,0,0
5401,837820,0,0,0,0,0,0,0,1,0
5401,772703,1,0,0,0,0,0,0,0,0
5401,6966426,0,0,1,0,0,0,0,0,0
5401,1790258,0,0,0,0,0,0,0,1,0
5401,4505650,0,0,0,0,1,0,0,0,0
5401,6663760,0,0,0,0,1,0,0,0,0
5402,5894398,0,0,0,0,0,0,1,0,0
5402,3509397,0,0,1,0,0,0,0,0,0
5402,1302147,0,0,1,0,0,0,0,0,0
5402,752709,0,0,1,0,0,0,0,0,0
5402,4222490,0,1,0,0,0,0,0,0,0
5402,7217981,0,1,0,0,0,0,0,0,0
5402,3304837,0,0,1,0,0,0,0,0,0
5402,7010168,0,1,0,0,0,0,0,0,0
5402,3021563,0,0,0,0,0,0,0,1,0
5402,795839,1,0,0,0,0,0,0,0,0
5403,1342349,0,0,0,1,0,0,0,0,0
5403,7422945,0,0,0,0,0,1,0,0,0
5403,7439570,0,0,0,1,0,0,0,0,0
5403,803496,1,0,0,0,0,0,0,0,0
5403,193670,0,0,0,0,0,0,1,0,0
5403,5874810,0,0,0,0,1,0,0,0,0
5403,1933148,0,0,1,0,0,0,0,0,0
5403,5156444,0,0,0,0,1,0,0,0,0
5403,412997,0,0,0,0,1,0,0,0,0
5403,4477217,0,0,0,0,0,0,0,0,1
5404,4607483,0,0,1,0,0,0,0,0,0
5404,7463785,0,0,0,0,0,1,0,0,0
5404,6234560,0,0,1,0,0,0,0,0,0
5404,4861137,0,0,1,0,0,0,0,0,0
5404,1036745,0,0,1,0,0,0,0,0,0
5404,7611625,0,0,0,0,0,0,1,0,0
5404,3681236,0,0,0,0,0,1,0,0,0
5404,7668607,0,0,0,0,0,0,1,0,0
5404,5149808,0,0,0,0,0,1,0,0,0
5404,1825989,0,0,0,1,0,0,0,0,0
5405,3629129,0,0,0,0,1,0,0,0,0
5405,7065281,0,0,0,1,0,0,0,0,0
5405,2783379,0,0,0,0,0,0,1,0,0
5405,1104102,0,0,0,0,1,0,0,0,0
5405,5150539,0,0,0,1,0,0,0,0,0
5405,6107659,0,0,0,0,0,1,0,0,0
5405,5063110,0,0,0,1,0,0,0,0,0
5405,3141506,0,0,0,0,0,0,0,1,0
5405,5064635,0,0,0,1,0,0,0,0,0
5405,44325,0,0,0,1,0,0,0,0,0
5406,2998749,0,1,0,0,0,0,0,0,0
5406,3158207,0,0,1,0,0,0,0,0,0
5406,217379,0,0,0,0,0,0,0,0,1
5406,522039,0,0,1,0,0,0,0,0,0
5406,7401132,0,0,0,0,1,0,0,0,0
5406,825843,0,0,0,0,0,0,1,0,0
5406,1615844,0,0,0,0,1,0,0,0,0
5406,3750441,0,0,0,1,0,0,0,0,0
5406,5902733,0,0,0,0,0,0,0,1,0
5406,6998721,0,0,0,0,1,0,0,0,0
5407,230592,0,0,0,0,0,1,0,0,0
5407,834417,0,0,0,0,0,0,0,0,1
5407,6544797,0,0,1,0,0,0,0,0,0
5407,4472210,0,0,0,1,0,0,0,0,0
5407,7228748,0,0,0,0,0,0,0,1,0
5407,7671956,0,0,1,0,0,0,0,0,0
5407,80297,0,0,1,0,0,0,0,0,0
5407,3129238,0,0,0,0,1,0,0,0,0
5407,3674240,0,0,0,0,1,0,0,0,0
5407,3451005,1,0,0,0,0,0,0,0,0
5408,2817738,0,0,0,1,0,0,0,0,0
5408,7313162,0,0,0,0,1,0,0,0,0
5408,5998683,0,0,0,0,0,0,1,0,0
5408,7903359,0,0,0,0,0,1,0,0,0
5408,4905783,0,1,0,0,0,0,0,0,0
5408,727352,0,0,1,0,0,0,0,0,0
5408,820927,0,0,0,0,0,0,0,1,0
5408,4492288,0,0,1,0,0,0,0,0,0
5408,7122022,0,0,0,0,0,1,0,0,0
5408,4408166,1,0,0,0,0,0,0,0,0
5409,4271005,0,0,0,0,0,0,1,0,0
5409,428950,0,0,0,0,0,0,0,1,0
5409,6196670,0,1,0,0,0,0,0,0,0
5409,7731158,1,0,0,0,0,0,0,0,0
5409,6915857,0,0,0,1,0,0,0,0,0
5409,2954245,0,1,0,0,0,0,0,0,0
5409,6437960,0,0,0,0,0,0,1,0,0
5409,2887074,0,1,0,0,0,0,0,0,0
5409,4823983,0,0,1,0,0,0,0,0,0
5409,7240322,0,0,0,1,0,0,0,0,0
5410,315305,1,0,0,0,0,0,0,0,0
5410,1372639,0,0,0,0,0,0,0,0,1
5410,1189715,0,0,0,0,0,0,1,0,0
5410,2131452,0,0,1,0,0,0,0,0,0
5410,3397428,0,0,0,0,0,0,1,0,0
5410,7870487,1,0,0,0,0,0,0,0,0
5410,4853565,0,0,0,0,1,0,0,0,0
5410,3480535,0,0,0,0,1,0,0,0,0
5410,1678937,0,0,0,0,0,0,0,0,1
5410,2666194,0,0,0,1,0,0,0,0,0
5411,3740118,0,1,0,0,0,0,0,0,0
5411,422177,0,0,0,0,0,1,0,0,0
5411,6395331,1,0,0,0,0,0,0,0,0
5411,6303901,0,1,0,0,0,0,0,0,0
5411,736068,0,0,0,0,1,0,0,0,0
5411,1002351,0,0,0,0,0,0,1,0,0
5411,3887624,1,0,0,0,0,0,0,0,0
5411,7879250,0,0,0,0,1,0,0,0,0
5411,5844472,0,0,1,0,0,0,0,0,0
5411,1881447,1,0,0,0,0,0,0,0,0
5412,97144,0,0,0,0,0,1,0,0,0
5412,4201584,0,0,0,0,0,1,0,0,0
5412,1172239,0,0,0,0,0,0,0,1,0
5412,2414317,0,0,1,0,0,0,0,0,0
5412,135579,0,1,0,0,0,0,0,0,0
5412,3839414,0,0,0,1,0,0,0,0,0
5412,3110086,0,0,0,0,0,1,0,0,0
5412,4046710,0,0,1,0,0,0,0,0,0
5412,1484442,0,0,1,0,0,0,0,0,0
5412,716818,0,0,0,0,1,0,0,0,0
5413,2222577,0,0,0,0,1,0,0,0,0
5413,3732401,0,0,0,0,0,0,0,0,1
5413,4214376,0,0,0,1,0,0,0,0,0
5413,7898699,0,0,0,0,0,1,0,0,0
5413,2265703,0,0,0,0,0,0,0,0,1
5413,5567690,0,0,0,1,0,0,0,0,0
5413,4585140,0,1,0,0,0,0,0,0,0
5413,7050311,0,0,0,1,0,0,0,0,0
5413,835333,0,0,0,0,1,0,0,0,0
5413,5981117,0,0,1,0,0,0,0,0,0
5414,4934593,0,1,0,0,0,0,0,0,0
5414,4190207,0,1,0,0,0,0,0,0,0
5414,341822,1,0,0,0,0,0,0,0,0
5414,3141422,0,0,0,0,0,0,0,0,1
5414,5078942,0,0,0,0,0,1,0,0,0
5414,2836792,0,0,0,0,0,0,0,0,1
5414,3052755,0,0,0,0,1,0,0,0,0
5414,1993895,0,0,1,0,0,0,0,0,0
5414,4664729,0,0,0,0,0,0,0,1,0
5414,5036807,0,0,0,0,0,0,0,1,0
5415,5159047,0,0,0,0,1,0,0,0,0
5415,3666784,0,1,0,0,0,0,0,0,0
5415,4437163,0,0,0,1,0,0,0,0,0
5415,5981905,0,0,0,0,0,0,0,0,1
5415,650862,0,0,0,1,0,0,0,0,0
5415,3087886,0,0,0,0,0,0,0,0,1
5415,3526644,0,0,0,1,0,0,0,0,0
5415,6855721,0,1,0,0,0,0,0,0,0
5415,6573404,0,0,0,0,0,0,0,0,1
5415,1622313,1,0,0,0,0,0,0,0,0
5416,4154742,0,1,0,0,0,0,0,0,0
5416,3273667,0,0,0,0,1,0,0,0,0
5416,3559163,0,0,0,0,0,0,0,0,1
5416,4037277,0,1,0,0,0,0,0,0,0
5416,2581494,0,0,0,0,0,0,0,0,1
5416,2047530,0,1,0,0,0,0,0,0,0
5416,5008108,1,0,0,0,0,0,0,0,0
5416,4264191,1,0,0,0,0,0,0,0,0
5416,1456153,0,0,0,0,0,1,0,0,0
5416,1694307,0,1,0,0,0,0,0,0,0
5417,3947096,0,0,0,0,0,0,0,0,1
5417,3955730,0,0,0,0,1,0,0,0,0
5417,4654582,0,0,1,0,0,0,0,0,0
5417,7687686,0,1,0,0,0,0,0,0,0
5417,5824767,0,1,0,0,0,0,0,0,0
5417,1613515,0,1,0,0,0,0,0,0,0
5417,7066611,0,0,0,0,0,0,0,1,0
5417,6937954,0,0,0,0,0,0,0,1,0
5417,5044975,0,0,0,0,1,0,0,0,0
5417,4202514,0,0,0,0,0,0,0,0,1
5418,2905437,1,0,0,0,0,0,0,0,0
5418,4236630,0,1,0,0,0,0,0,0,0
5418,7641831,0,1,0,0,0,0,0,0,0
5418,3382081,1,0,0,0,0,0,0,0,0
5418,2883127,0,0,1,0,0,0,0,0,0
5418,2352517,0,0,0,0,1,0,0,0,0
5418,4917781,0,0,1,0,0,0,0,0,0
5418,2688008,0,1,0,0,0,0,0,0,0
5418,1305342,0,0,0,0,0,1,0,0,0
5418,672853,0,0,0,0,0,1,0,0,0
5419,7556161,0,0,0,0,0,1,0,0,0
5419,1179736,0,0,0,0,0,1,0,0,0
5419,3979478,0,0,0,0,0,1,0,0,0
5419,667975,0,0,0,0,0,0,0,1,0
5419,6290506,0,0,0,0,0,0,0,0,1
5419,6533676,1,0,0,0,0,0,0,0,0
5419,7548370,0,0,0,1,0,0,0,0,0
5419,1469829,0,1,0,0,0,0,0,0,0
5419,2957267,0,1,0,0,0,0,0,0,0
5419,1587550,0,0,0,0,0,1,0,0,0
5420,3639308,0,0,0,0,1,0,0,0,0
5420,6572680,0,0,0,0,0,0,0,0,1
5420,5373030,0,1,0,0,0,0,0,0,0
5420,2158300,0,0,1,0,0,0,0,0,0
5420,2199751,0,0,0,1,0,0,0,0,0
5420,6981582,0,0,0,0,0,0,0,1,0
5420,4009923,0,1,0,0,0,0,0,0,0
5420,1115714,0,0,0,0,0,0,0,1,0
5420,3405680,0,0,1,0,0,0,0,0,0
5420,3570273,0,0,0,0,0,0,0,0,1
5421,3423535,0,0,0,0,0,0,0,0,1
5421,3287581,1,0,0,0,0,0,0,0,0
5421,4744909,0,0,0,0,0,0,0,0,1
5421,3573236,1,0,0,0,0,0,0,0,0
5421,2101246,0,0,0,0,0,1,0,0,0
5421,3623751,0,0,0,0,0,0,1,0,0
5421,3366121,0,0,0,0,1,0,0,0,0
5421,6994290,0,1,0,0,0,0,0,0,0
5421,2631571,0,1,0,0,0,0,0,0,0
5421,5774615,0,1,0,0,0,0,0,0,0
5422,5448352,0,1,0,0,0,0,0,0,0
5422,7212994,0,0,0,0,0,0,0,1,0
5422,2935173,0,0,0,0,0,1,0,0,0
5422,5415469,0,0,0,0,1,0,0,0,0
5422,4207678,0,1,0,0,0,0,0,0,0
5422,5628454,0,0,0,0,0,0,0,1,0
5422,2716066,0,0,0,0,0,1,0,0,0
5422,1565169,0,0,0,0,0,0,0,0,1
5422,7149768,0,0,0,0,1,0,0,0,0
5422,1461461,1,0,0,0,0,0,0,0,0
5423,1552377,0,0,0,0,1,0,0,0,0
5423,6236751,0,0,0,0,0,1,0,0,0
5423,4265496,0,0,1,0,0,0,0,0,0
5423,2973260,0,0,1,0,0,0,0,0,0
5423,5016768,0,0,0,0,1,0,0,0,0
5423,5598376,0,0,0,0,1,0,0,0,0
5423,361099,0,0,0,0,0,1,0,0,0
5423,6849553,0,0,0,0,1,0,0,0,0
5423,1984971,0,0,0,0,0,1,0,0,0
5423,6362745,0,0,0,0,0,0,0,0,1
5424,4002253,0,0,0,0,0,1,0,0,0
5424,4868038,0,0,0,0,0,0,0,0,1
5424,7540786,1,0,0,0,0,0,0,0,0
5424,4194168,0,0,0,0,0,0,0,1,0
5424,5478583,1,0,0,0,0,0,0,0,0
5424,4510285,0,0,0,1,0,0,0,0,0
5424,5873104,0,1,0,0,0,0,0,0,0
5424,1016257,0,0,0,1,0,0,0,0,0
5424,5519420,0,0,0,0,0,1,0,0,0
5424,2443564,0,0,0,0,1,0,0,0,0
5425,2571788,1,0,0,0,0,0,0,0,0
5425,4768192,0,0,0,0,0,0,1,0,0
5425,2246091,0,0,0,0,0,0,0,0,1
5425,5877382,0,0,0,0,0,0,0,0,1
5425,4245346,0,0,1,0,0,0,0,0,0
5425,1112377,0,0,0,0,0,0,0,0,1
5425,50193,0,0,0,0,0,0,0,1,0
5425,5667952,0,1,0,0,0,0,0,0,0
5425,6909137,0,0,0,0,1,0,0,0,0
5425,3809370,0,0,0,0,0,0,0,0,1
5426,6030681,0,0,0,0,1,0,0,0,0
5426,7683831,0,1,0,0,0,0,0,0,0
5426,415308,0,0,1,0,0,0,0,0,0
5426,2016643,0,0,0,0,1,0,0,0,0
5426,4326315,0,0,0,0,0,1,0,0,0
5426,6724360,0,0,0,0,0,0,1,0,0
5426,7595065,0,1,0,0,0,0,0,0,0
5426,3163515,0,0,0,0,0,0,1,0,0
5426,5281127,0,0,1,0,0,0,0,0,0
5426,4130568,0,0,0,0,0,0,0,0,1
5427,480753,0,1,0,0,0,0,0,0,0
5427,5687907,0,1,0,0,0,0,0,0,0
5427,3480634,0,0,0,0,1,0,0,0,0
5427,1627846,0,0,1,0,0,0,0,0,0
5427,7794253,0,0,0,1,0,0,0,0,0
5427,5933964,0,0,0,0,0,1,0,0,0
5427,7262763,0,0,0,0,0,0,0,1,0
5427,2243217,0,0,0,0,0,0,1,0,0
5427,771574,0,0,0,0,0,0,1,0,0
5427,5438362,0,0,0,0,0,0,0,0,1
5428,2692785,0,0,1,0,0,0,0,0,0
5428,1469421,0,0,0,0,0,0,1,0,0
5428,1956894,1,0,0,0,0,0,0,0,0
5428,2217652,0,0,0,0,1,0,0,0,0
5428,2676374,0,0,1,0,0,0,0,0,0
5428,3595092,0,0,0,0,0,1,0,0,0
5428,4440071,0,0,0,0,0,0,0,1,0
5428,7916593,0,0,0,0,0,1,0,0,0
5428,2166070,0,0,0,0,0,1,0,0,0
5428,2995501,0,0,0,0,0,1,0,0,0
5429,3265841,0,0,1,0,0,0,0,0,0
5429,1227384,0,0,0,0,0,0,0,0,1
5429,4426392,0,0,0,0,0,0,1,0,0
5429,4857918,0,0,0,0,0,1,0,0,0
5429,1207683,0,0,1,0,0,0,0,0,0
5429,7686027,0,0,1,0,0,0,0,0,0
5429,564635,1,0,0,0,0,0,0,0,0
5429,5824583,0,0,0,0,0,0,0,0,1
5429,2833493,0,0,1,0,0,0,0,0,0
5429,1290951,0,0,0,0,1,0,0,0,0
5430,6307321,0,0,0,0,0,0,0,1,0
5430,3360935,0,0,0,0,1,0,0,0,0
5430,7944153,0,0,0,0,0,1,0,0,0
5430,2005921,0,0,1,0,0,0,0,0,0
5430,3033547,0,0,0,1,0,0,0,0,0
5430,2125330,0,0,1,0,0,0,0,0,0
5430,6737891,0,0,0,0,0,0,0,0,1
5430,900432,0,0,0,0,1,0,0,0,0
5430,6908728,0,0,0,0,0,0,1,0,0
5430,5935784,0,0,0,1,0,0,0,0,0
5431,4253125,0,0,0,0,0,0,0,0,1
5431,7080293,1,0,0,0,0,0,0,0,0
5431,853616,0,0,0,1,0,0,0,0,0
5431,2829523,0,1,0,0,0,0,0,0,0
5431,6592910,0,0,1,0,0,0,0,0,0
5431,3284396,0,0,0,1,0,0,0,0,0
5431,2950971,0,0,0,0,0,0,0,0,1
5431,5008224,0,1,0,0,0,0,0,0,0
5431,2735958,0,0,0,1,0,0,0,0,0
5431,6044622,0,0,0,0,0,1,0,0,0
5432,4119955,1,0,0,0,0,0,0,0,0
5432,7682233,0,0,0,1,0,0,0,0,0
5432,375018,0,0,0,1,0,0,0,0,0
5432,1353301,1,0,0,0,0,0,0,0,0
5432,1235138,0,0,0,1,0,0,0,0,0
5432,4865181,1,0,0,0,0,0,0,0,0
5432,1994836,0,0,0,0,0,1,0,0,0
5432,6261151,0,0,0,0,0,0,0,1,0
5432,2772014,0,0,0,0,0,1,0,0,0
5432,7666682,0,0,0,0,0,0,0,1,0
5433,7136611,0,0,0,0,0,0,1,0,0
5433,3993056,0,0,0,0,0,1,0,0,0
5433,4184127,0,0,0,0,0,0,0,0,1
5433,5116622,0,0,1,0,0,0,0,0,0
5433,3122250,0,0,0,0,0,0,1,0,0
5433,6550631,1,0,0,0,0,0,0,0,0
5433,6971163,0,0,0,0,0,0,1,0,0
5433,1810089,0,0,0,0,0,0,1,0,0
5433,6158201,0,1,0,0,0,0,0,0,0
5433,3988332,0,0,0,0,0,0,1,0,0
5434,1033000,1,0,0,0,0,0,0,0,0
5434,5191595,0,0,1,0,0,0,0,0,0
5434,3034564,0,0,0,0,1,0,0,0,0
5434,6837455,0,0,1,0,0,0,0,0,0
5434,4079986,0,0,0,1,0,0,0,0,0
5434,6013907,0,0,0,0,0,0,1,0,0
5434,2501502,0,0,0,0,0,1,0,0,0
5434,4647449,1,0,0,0,0,0,0,0,0
5434,4558196,0,0,0,0,0,1,0,0,0
5434,6877444,1,0,0,0,0,0,0,0,0
5435,7567056,1,0,0,0,0,0,0,0,0
5435,5515712,0,0,0,0,0,1,0,0,0
5435,7527539,0,0,0,0,0,0,1,0,0
5435,2380597,0,0,0,0,0,0,0,0,1
5435,2553063,0,0,0,0,0,0,0,1,0
5435,6716769,1,0,0,0,0,0,0,0,0
5435,6963057,0,1,0,0,0,0,0,0,0
5435,2550458,0,0,0,0,0,1,0,0,0
5435,6323372,0,0,0,0,0,0,1,0,0
5435,2290584,0,0,0,0,0,0,1,0,0
5436,1003659,0,0,1,0,0,0,0,0,0
5436,6615775,0,0,0,0,0,0,1,0,0
5436,1086759,0,0,0,0,0,0,0,1,0
5436,2273668,1,0,0,0,0,0,0,0,0
5436,2011347,0,0,0,0,0,0,0,0,1
5436,3458737,0,0,0,0,0,1,0,0,0
5436,1388295,0,0,0,1,0,0,0,0,0
5436,2172637,1,0,0,0,0,0,0,0,0
5436,5232126,0,0,0,0,0,0,1,0,0
5436,7627131,0,0,0,1,0,0,0,0,0
5437,1586516,0,0,0,0,0,0,1,0,0
5437,7363792,0,1,0,0,0,0,0,0,0
5437,4918874,0,0,0,0,0,0,0,1,0
5437,96512,0,0,1,0,0,0,0,0,0
5437,5321778,0,0,0,0,0,0,1,0,0
5437,6951960,0,0,1,0,0,0,0,0,0
5437,7677169,0,0,0,0,0,0,0,0,1
5437,873362,0,1,0,0,0,0,0,0,0
5437,1747925,0,0,0,0,0,0,0,0,1
5437,6967706,1,0,0,0,0,0,0,0,0
5438,645131,0,0,0,1,0,0,0,0,0
5438,1072399,0,0,1,0,0,0,0,0,0
5438,5628055,0,0,0,0,0,0,1,0,0
5438,3982364,0,1,0,0,0,0,0,0,0
5438,3775051,0,0,0,0,1,0,0,0,0
5438,6759474,0,0,0,0,0,1,0,0,0
5438,5454597,0,1,0,0,0,0,0,0,0
5438,868791,0,0,0,0,0,1,0,0,0
5438,950072,0,0,0,0,0,0,1,0,0
5438,6440257,0,0,0,0,0,0,1,0,0
5439,2460328,0,0,0,0,0,0,0,0,1
5439,6832294,0,0,0,1,0,0,0,0,0
5439,2800775,0,0,0,0,1,0,0,0,0
5439,3311278,0,0,0,0,1,0,0,0,0
5439,634372,0,0,0,0,0,1,0,0,0
5439,1532698,0,0,0,0,0,0,0,0,1
5439,6192582,0,0,0,0,0,1,0,0,0
5439,152046,0,1,0,0,0,0,0,0,0
5439,7746847,0,1,0,0,0,0,0,0,0
5439,811141,0,0,0,0,0,0,0,0,1
5440,3403834,0,1,0,0,0,0,0,0,0
5440,3086580,0,0,0,0,0,0,0,0,1
5440,484953,0,0,0,0,0,0,0,1,0
5440,4455227,0,0,0,0,0,0,0,1,0
5440,1121832,1,0,0,0,0,0,0,0,0
5440,1839080,0,1,0,0,0,0,0,0,0
5440,7537568,0,0,0,0,0,0,0,0,1
5440,7036273,0,0,1,0,0,0,0,0,0
5440,1814339,0,0,1,0,0,0,0,0,0
