case,completeTime,b0,b1,b2,b3,b4,b5,b6
357,0,0,0,0,0,0,0,0
357,0,0,0,0,0,0,0,0
357,0,0,0,0,0,0,0,0
357,0,0,0,0,0,0,0,0
357,0,0,0,0,0,0,0,0
357,0,0,0,0,0,0,0,0
357,0,0,0,0,0,0,0,0
357,0,0,0,0,0,0,0,0
357,0,0,0,0,0,0,0,0
357,0,0,0,0,0,0,0,0
357,170540569,0,0,1,0,0,0,0
358,0,0,0,0,0,0,0,0
358,0,0,0,0,0,0,0,0
358,0,0,0,0,0,0,0,0
358,0,0,0,0,0,0,0,0
358,0,0,0,0,0,0,0,0
358,0,0,0,0,0,0,0,0
358,0,0,0,0,0,0,0,0
358,0,0,0,0,0,0,0,0
358,0,0,0,0,0,0,0,0
358,0,0,0,0,0,0,0,0
358,170535417,0,0,1,0,0,0,0
365,0,0,0,0,0,0,0,0
365,0,0,0,0,0,0,0,0
365,0,0,0,0,0,0,0,0
365,0,0,0,0,0,0,0,0
365,0,0,0,0,0,0,0,0
365,0,0,0,0,0,0,0,0
365,0,0,0,0,0,0,0,0
365,0,0,0,0,0,0,0,0
365,0,0,0,0,0,0,0,0
365,0,0,0,0,0,0,0,0
365,176693771,0,0,1,0,0,0,0
367,0,0,0,0,0,0,0,0
367,0,0,0,0,0,0,0,0
367,0,0,0,0,0,0,0,0
367,0,0,0,0,0,0,0,0
367,0,0,0,0,0,0,0,0
367,0,0,0,0,0,0,0,0
367,0,0,0,0,0,0,0,0
367,0,0,0,0,0,0,0,0
367,0,0,0,0,0,0,0,0
367,0,0,0,0,0,0,0,0
367,178487453,0,0,1,0,0,0,0
370,0,0,0,0,0,0,0,0
370,0,0,0,0,0,0,0,0
370,0,0,0,0,0,0,0,0
370,0,0,0,0,0,0,0,0
370,0,0,0,0,0,0,0,0
370,0,0,0,0,0,0,0,0
370,0,0,0,0,0,0,0,0
370,0,0,0,0,0,0,0,0
370,0,0,0,0,0,0,0,0
370,174864785,0,0,1,0,0,0,0
370,174864884,0,0,1,0,0,0,0
371,0,0,0,0,0,0,0,0
371,0,0,0,0,0,0,0,0
371,0,0,0,0,0,0,0,0
371,0,0,0,0,0,0,0,0
371,0,0,0,0,0,0,0,0
371,0,0,0,0,0,0,0,0
371,0,0,0,0,0,0,0,0
371,0,0,0,0,0,0,0,0
371,0,0,0,0,0,0,0,0
371,0,0,0,0,0,0,0,0
371,171658508,0,0,1,0,0,0,0
384,0,0,0,0,0,0,0,0
384,0,0,0,0,0,0,0,0
384,0,0,0,0,0,0,0,0
384,0,0,0,0,0,0,0,0
384,0,0,0,0,0,0,0,0
384,0,0,0,0,0,0,0,0
384,0,0,0,0,0,0,0,0
384,0,0,0,0,0,0,0,0
384,0,0,0,0,0,0,0,0
384,0,0,0,0,0,0,0,0
384,196562265,0,0,1,0,0,0,0
390,0,0,0,0,0,0,0,0
390,0,0,0,0,0,0,0,0
390,0,0,0,0,0,0,0,0
390,0,0,0,0,0,0,0,0
390,0,0,0,0,0,0,0,0
390,0,0,0,0,0,0,0,0
390,0,0,0,0,0,0,0,0
390,0,0,0,0,0,0,0,0
390,0,0,0,0,0,0,0,0
390,189997628,0,0,1,0,0,0,0
390,189997681,0,0,1,0,0,0,0
395,0,0,0,0,0,0,0,0
395,0,0,0,0,0,0,0,0
395,0,0,0,0,0,0,0,0
395,0,0,0,0,0,0,0,0
395,0,0,0,0,0,0,0,0
395,0,0,0,0,0,0,0,0
395,0,0,0,0,0,0,0,0
395,0,0,0,0,0,0,0,0
395,0,0,0,0,0,0,0,0
395,0,0,0,0,0,0,0,0
395,173050162,0,0,1,0,0,0,0
396,0,0,0,0,0,0,0,0
396,0,0,0,0,0,0,0,0
396,0,0,0,0,0,0,0,0
396,0,0,0,0,0,0,0,0
396,0,0,0,0,0,0,0,0
396,0,0,0,0,0,0,0,0
396,0,0,0,0,0,0,0,0
396,0,0,0,0,0,0,0,0
396,0,0,0,0,0,0,0,0
396,0,0,0,0,0,0,0,0
396,183173914,0,0,1,0,0,0,0
398,0,0,0,0,0,0,0,0
398,0,0,0,0,0,0,0,0
398,0,0,0,0,0,0,0,0
398,0,0,0,0,0,0,0,0
398,0,0,0,0,0,0,0,0
398,0,0,0,0,0,0,0,0
398,0,0,0,0,0,0,0,0
398,0,0,0,0,0,0,0,0
398,0,0,0,0,0,0,0,0
398,0,0,0,0,0,0,0,0
398,182114908,0,0,1,0,0,0,0
399,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0
399,173405138,0,0,1,0,0,0,0
400,0,0,0,0,0,0,0,0
400,0,0,0,0,0,0,0,0
400,0,0,0,0,0,0,0,0
400,0,0,0,0,0,0,0,0
400,0,0,0,0,0,0,0,0
400,0,0,0,0,0,0,0,0
400,0,0,0,0,0,0,0,0
400,0,0,0,0,0,0,0,0
400,173404239,0,0,1,0,0,0,0
400,173404453,0,0,1,0,0,0,0
400,191118719,0,0,1,0,0,0,0
401,0,0,0,0,0,0,0,0
401,0,0,0,0,0,0,0,0
401,0,0,0,0,0,0,0,0
401,0,0,0,0,0,0,0,0
401,0,0,0,0,0,0,0,0
401,0,0,0,0,0,0,0,0
401,0,0,0,0,0,0,0,0
401,0,0,0,0,0,0,0,0
401,0,0,0,0,0,0,0,0
401,173404476,0,0,1,0,0,0,0
401,191118728,0,0,1,0,0,0,0
402,0,0,0,0,0,0,0,0
402,0,0,0,0,0,0,0,0
402,0,0,0,0,0,0,0,0
402,0,0,0,0,0,0,0,0
402,0,0,0,0,0,0,0,0
402,0,0,0,0,0,0,0,0
402,0,0,0,0,0,0,0,0
402,0,0,0,0,0,0,0,0
402,0,0,0,0,0,0,0,0
402,173404588,0,0,1,0,0,0,0
402,191118746,0,0,1,0,0,0,0
403,0,0,0,0,0,0,0,0
403,0,0,0,0,0,0,0,0
403,0,0,0,0,0,0,0,0
403,0,0,0,0,0,0,0,0
403,0,0,0,0,0,0,0,0
403,0,0,0,0,0,0,0,0
403,0,0,0,0,0,0,0,0
403,0,0,0,0,0,0,0,0
403,0,0,0,0,0,0,0,0
403,181950972,0,0,1,0,0,0,0
403,182136698,0,0,1,0,0,0,0
408,0,0,0,0,0,0,0,0
408,0,0,0,0,0,0,0,0
408,0,0,0,0,0,0,0,0
408,0,0,0,0,0,0,0,0
408,0,0,0,0,0,0,0,0
408,0,0,0,0,0,0,0,0
408,0,0,0,0,0,0,0,0
408,0,0,0,0,0,0,0,0
408,0,0,0,0,0,0,0,0
408,0,0,0,0,0,0,0,0
408,173558956,0,0,1,0,0,0,0
413,0,0,0,0,0,0,0,0
413,0,0,0,0,0,0,0,0
413,0,0,0,0,0,0,0,0
413,0,0,0,0,0,0,0,0
413,0,0,0,0,0,0,0,0
413,0,0,0,0,0,0,0,0
413,0,0,0,0,0,0,0,0
413,0,0,0,0,0,0,0,0
413,0,0,0,0,0,0,0,0
413,0,0,0,0,0,0,0,0
413,180227721,0,0,1,0,0,0,0
414,0,0,0,0,0,0,0,0
414,0,0,0,0,0,0,0,0
414,0,0,0,0,0,0,0,0
414,0,0,0,0,0,0,0,0
414,0,0,0,0,0,0,0,0
414,0,0,0,0,0,0,0,0
414,0,0,0,0,0,0,0,0
414,0,0,0,0,0,0,0,0
414,0,0,0,0,0,0,0,0
414,0,0,0,0,0,0,0,0
414,180818954,0,0,1,0,0,0,0
417,0,0,0,0,0,0,0,0
417,0,0,0,0,0,0,0,0
417,0,0,0,0,0,0,0,0
417,0,0,0,0,0,0,0,0
417,0,0,0,0,0,0,0,0
417,0,0,0,0,0,0,0,0
417,0,0,0,0,0,0,0,0
417,0,0,0,0,0,0,0,0
417,0,0,0,0,0,0,0,0
417,0,0,0,0,0,0,0,0
417,187988361,0,0,1,0,0,0,0
419,0,0,0,0,0,0,0,0
419,0,0,0,0,0,0,0,0
419,0,0,0,0,0,0,0,0
419,0,0,0,0,0,0,0,0
419,0,0,0,0,0,0,0,0
419,0,0,0,0,0,0,0,0
419,0,0,0,0,0,0,0,0
419,0,0,0,0,0,0,0,0
419,0,0,0,0,0,0,0,0
419,176754457,0,0,1,0,0,0,0
419,177980418,0,0,1,0,0,0,0
420,0,0,0,0,0,0,0,0
420,0,0,0,0,0,0,0,0
420,0,0,0,0,0,0,0,0
420,0,0,0,0,0,0,0,0
420,0,0,0,0,0,0,0,0
420,0,0,0,0,0,0,0,0
420,0,0,0,0,0,0,0,0
420,0,0,0,0,0,0,0,0
420,0,0,0,0,0,0,0,0
420,0,0,0,0,0,0,0,0
420,179002338,0,0,1,0,0,0,0
421,0,0,0,0,0,0,0,0
421,0,0,0,0,0,0,0,0
421,0,0,0,0,0,0,0,0
421,0,0,0,0,0,0,0,0
421,0,0,0,0,0,0,0,0
421,0,0,0,0,0,0,0,0
421,0,0,0,0,0,0,0,0
421,0,0,0,0,0,0,0,0
421,0,0,0,0,0,0,0,0
421,0,0,0,0,0,0,0,0
421,175217023,0,0,1,0,0,0,0
422,0,0,0,0,0,0,0,0
422,0,0,0,0,0,0,0,0
422,0,0,0,0,0,0,0,0
422,0,0,0,0,0,0,0,0
422,0,0,0,0,0,0,0,0
422,0,0,0,0,0,0,0,0
422,0,0,0,0,0,0,0,0
422,0,0,0,0,0,0,0,0
422,0,0,0,0,0,0,0,0
422,0,0,0,0,0,0,0,0
422,180818938,0,0,1,0,0,0,0
424,0,0,0,0,0,0,0,0
424,0,0,0,0,0,0,0,0
424,0,0,0,0,0,0,0,0
424,0,0,0,0,0,0,0,0
424,0,0,0,0,0,0,0,0
424,0,0,0,0,0,0,0,0
424,0,0,0,0,0,0,0,0
424,0,0,0,0,0,0,0,0
424,0,0,0,0,0,0,0,0
424,0,0,0,0,0,0,0,0
424,187464183,0,0,1,0,0,0,0
425,0,0,0,0,0,0,0,0
425,0,0,0,0,0,0,0,0
425,0,0,0,0,0,0,0,0
425,0,0,0,0,0,0,0,0
425,0,0,0,0,0,0,0,0
425,0,0,0,0,0,0,0,0
425,0,0,0,0,0,0,0,0
425,0,0,0,0,0,0,0,0
425,0,0,0,0,0,0,0,0
425,0,0,0,0,0,0,0,0
425,179773134,0,0,1,0,0,0,0
428,0,0,0,0,0,0,0,0
428,0,0,0,0,0,0,0,0
428,0,0,0,0,0,0,0,0
428,0,0,0,0,0,0,0,0
428,0,0,0,0,0,0,0,0
428,0,0,0,0,0,0,0,0
428,0,0,0,0,0,0,0,0
428,0,0,0,0,0,0,0,0
428,0,0,0,0,0,0,0,0
428,175884647,0,0,1,0,0,0,0
428,177717199,0,0,1,0,0,0,0
431,0,0,0,0,0,0,0,0
431,0,0,0,0,0,0,0,0
431,0,0,0,0,0,0,0,0
431,0,0,0,0,0,0,0,0
431,0,0,0,0,0,0,0,0
431,0,0,0,0,0,0,0,0
431,0,0,0,0,0,0,0,0
431,0,0,0,0,0,0,0,0
431,0,0,0,0,0,0,0,0
431,0,0,0,0,0,0,0,0
431,182124274,0,0,1,0,0,0,0
433,0,0,0,0,0,0,0,0
433,0,0,0,0,0,0,0,0
433,0,0,0,0,0,0,0,0
433,0,0,0,0,0,0,0,0
433,0,0,0,0,0,0,0,0
433,0,0,0,0,0,0,0,0
433,0,0,0,0,0,0,0,0
433,0,0,0,0,0,0,0,0
433,0,0,0,0,0,0,0,0
433,0,0,0,0,0,0,0,0
433,177100788,0,0,1,0,0,0,0
438,0,0,0,0,0,0,0,0
438,0,0,0,0,0,0,0,0
438,0,0,0,0,0,0,0,0
438,0,0,0,0,0,0,0,0
438,0,0,0,0,0,0,0,0
438,0,0,0,0,0,0,0,0
438,0,0,0,0,0,0,0,0
438,0,0,0,0,0,0,0,0
438,0,0,0,0,0,0,0,0
438,0,0,0,0,0,0,0,0
438,188685321,0,0,1,0,0,0,0
439,0,0,0,0,0,0,0,0
439,0,0,0,0,0,0,0,0
439,0,0,0,0,0,0,0,0
439,0,0,0,0,0,0,0,0
439,0,0,0,0,0,0,0,0
439,0,0,0,0,0,0,0,0
439,0,0,0,0,0,0,0,0
439,0,0,0,0,0,0,0,0
439,0,0,0,0,0,0,0,0
439,0,0,0,0,0,0,0,0
439,181950653,0,0,1,0,0,0,0
440,0,0,0,0,0,0,0,0
440,0,0,0,0,0,0,0,0
440,0,0,0,0,0,0,0,0
440,0,0,0,0,0,0,0,0
440,0,0,0,0,0,0,0,0
440,0,0,0,0,0,0,0,0
440,0,0,0,0,0,0,0,0
440,0,0,0,0,0,0,0,0
440,0,0,0,0,0,0,0,0
440,0,0,0,0,0,0,0,0
440,176488648,0,0,1,0,0,0,0
441,0,0,0,0,0,0,0,0
441,0,0,0,0,0,0,0,0
441,0,0,0,0,0,0,0,0
441,0,0,0,0,0,0,0,0
441,0,0,0,0,0,0,0,0
441,0,0,0,0,0,0,0,0
441,0,0,0,0,0,0,0,0
441,0,0,0,0,0,0,0,0
441,0,0,0,0,0,0,0,0
441,176515458,0,0,1,0,0,0,0
441,176515471,0,0,1,0,0,0,0
446,0,0,0,0,0,0,0,0
446,0,0,0,0,0,0,0,0
446,0,0,0,0,0,0,0,0
446,0,0,0,0,0,0,0,0
446,0,0,0,0,0,0,0,0
446,0,0,0,0,0,0,0,0
446,0,0,0,0,0,0,0,0
446,0,0,0,0,0,0,0,0
446,0,0,0,0,0,0,0,0
446,0,0,0,0,0,0,0,0
446,183865384,0,0,1,0,0,0,0
447,0,0,0,0,0,0,0,0
447,0,0,0,0,0,0,0,0
447,0,0,0,0,0,0,0,0
447,0,0,0,0,0,0,0,0
447,0,0,0,0,0,0,0,0
447,0,0,0,0,0,0,0,0
447,0,0,0,0,0,0,0,0
447,0,0,0,0,0,0,0,0
447,0,0,0,0,0,0,0,0
447,0,0,0,0,0,0,0,0
447,183856035,0,0,1,0,0,0,0
448,0,0,0,0,0,0,0,0
448,0,0,0,0,0,0,0,0
448,0,0,0,0,0,0,0,0
448,0,0,0,0,0,0,0,0
448,0,0,0,0,0,0,0,0
448,0,0,0,0,0,0,0,0
448,0,0,0,0,0,0,0,0
448,0,0,0,0,0,0,0,0
448,0,0,0,0,0,0,0,0
448,177110962,0,0,1,0,0,0,0
448,191636960,0,0,1,0,0,0,0
451,0,0,0,0,0,0,0,0
451,0,0,0,0,0,0,0,0
451,0,0,0,0,0,0,0,0
451,0,0,0,0,0,0,0,0
451,0,0,0,0,0,0,0,0
451,0,0,0,0,0,0,0,0
451,0,0,0,0,0,0,0,0
451,0,0,0,0,0,0,0,0
451,0,0,0,0,0,0,0,0
451,181950748,0,0,1,0,0,0,0
451,185086926,0,0,1,0,0,0,0
457,0,0,0,0,0,0,0,0
457,0,0,0,0,0,0,0,0
457,0,0,0,0,0,0,0,0
457,0,0,0,0,0,0,0,0
457,0,0,0,0,0,0,0,0
457,0,0,0,0,0,0,0,0
457,0,0,0,0,0,0,0,0
457,0,0,0,0,0,0,0,0
457,0,0,0,0,0,0,0,0
457,0,0,0,0,0,0,0,0
457,191118708,0,0,1,0,0,0,0
460,0,0,0,0,0,0,0,0
460,0,0,0,0,0,0,0,0
460,0,0,0,0,0,0,0,0
460,0,0,0,0,0,0,0,0
460,0,0,0,0,0,0,0,0
460,0,0,0,0,0,0,0,0
460,0,0,0,0,0,0,0,0
460,0,0,0,0,0,0,0,0
460,0,0,0,0,0,0,0,0
460,0,0,0,0,0,0,0,0
460,189996534,0,0,1,0,0,0,0
461,0,0,0,0,0,0,0,0
461,0,0,0,0,0,0,0,0
461,0,0,0,0,0,0,0,0
461,0,0,0,0,0,0,0,0
461,0,0,0,0,0,0,0,0
461,0,0,0,0,0,0,0,0
461,0,0,0,0,0,0,0,0
461,0,0,0,0,0,0,0,0
461,0,0,0,0,0,0,0,0
461,0,0,0,0,0,0,0,0
461,179606913,0,0,1,0,0,0,0
463,0,0,0,0,0,0,0,0
463,0,0,0,0,0,0,0,0
463,0,0,0,0,0,0,0,0
463,0,0,0,0,0,0,0,0
463,0,0,0,0,0,0,0,0
463,0,0,0,0,0,0,0,0
463,0,0,0,0,0,0,0,0
463,0,0,0,0,0,0,0,0
463,0,0,0,0,0,0,0,0
463,0,0,0,0,0,0,0,0
463,183856055,0,0,1,0,0,0,0
465,0,0,0,0,0,0,0,0
465,0,0,0,0,0,0,0,0
465,0,0,0,0,0,0,0,0
465,0,0,0,0,0,0,0,0
465,0,0,0,0,0,0,0,0
465,0,0,0,0,0,0,0,0
465,0,0,0,0,0,0,0,0
465,0,0,0,0,0,0,0,0
465,0,0,0,0,0,0,0,0
465,0,0,0,0,0,0,0,0
465,177775034,0,0,1,0,0,0,0
469,0,0,0,0,0,0,0,0
469,0,0,0,0,0,0,0,0
469,0,0,0,0,0,0,0,0
469,0,0,0,0,0,0,0,0
469,0,0,0,0,0,0,0,0
469,0,0,0,0,0,0,0,0
469,0,0,0,0,0,0,0,0
469,0,0,0,0,0,0,0,0
469,181944508,0,0,1,0,0,0,0
469,182023440,0,0,1,0,0,0,0
469,187473993,0,0,1,0,0,0,0
476,0,0,0,0,0,0,0,0
476,0,0,0,0,0,0,0,0
476,0,0,0,0,0,0,0,0
476,0,0,0,0,0,0,0,0
476,0,0,0,0,0,0,0,0
476,0,0,0,0,0,0,0,0
476,0,0,0,0,0,0,0,0
476,0,0,0,0,0,0,0,0
476,0,0,0,0,0,0,0,0
476,0,0,0,0,0,0,0,0
476,177985859,0,0,1,0,0,0,0
478,0,0,0,0,0,0,0,0
478,0,0,0,0,0,0,0,0
478,0,0,0,0,0,0,0,0
478,0,0,0,0,0,0,0,0
478,0,0,0,0,0,0,0,0
478,0,0,0,0,0,0,0,0
478,0,0,0,0,0,0,0,0
478,0,0,0,0,0,0,0,0
478,0,0,0,0,0,0,0,0
478,0,0,0,0,0,0,0,0
478,178240940,0,0,1,0,0,0,0
486,0,0,0,0,0,0,0,0
486,0,0,0,0,0,0,0,0
486,0,0,0,0,0,0,0,0
486,0,0,0,0,0,0,0,0
486,0,0,0,0,0,0,0,0
486,0,0,0,0,0,0,0,0
486,0,0,0,0,0,0,0,0
486,0,0,0,0,0,0,0,0
486,0,0,0,0,0,0,0,0
486,0,0,0,0,0,0,0,0
486,178636159,0,0,1,0,0,0,0
489,0,0,0,0,0,0,0,0
489,0,0,0,0,0,0,0,0
489,0,0,0,0,0,0,0,0
489,0,0,0,0,0,0,0,0
489,0,0,0,0,0,0,0,0
489,0,0,0,0,0,0,0,0
489,0,0,0,0,0,0,0,0
489,0,0,0,0,0,0,0,0
489,0,0,0,0,0,0,0,0
489,0,0,0,0,0,0,0,0
489,187988344,0,0,1,0,0,0,0
491,0,0,0,0,0,0,0,0
491,0,0,0,0,0,0,0,0
491,0,0,0,0,0,0,0,0
491,0,0,0,0,0,0,0,0
491,0,0,0,0,0,0,0,0
491,0,0,0,0,0,0,0,0
491,0,0,0,0,0,0,0,0
491,0,0,0,0,0,0,0,0
491,0,0,0,0,0,0,0,0
491,0,0,0,0,0,0,0,0
491,186265881,0,0,1,0,0,0,0
492,0,0,0,0,0,0,0,0
492,0,0,0,0,0,0,0,0
492,0,0,0,0,0,0,0,0
492,0,0,0,0,0,0,0,0
492,0,0,0,0,0,0,0,0
492,0,0,0,0,0,0,0,0
492,0,0,0,0,0,0,0,0
492,0,0,0,0,0,0,0,0
492,0,0,0,0,0,0,0,0
492,0,0,0,0,0,0,0,0
492,190945787,0,0,1,0,0,0,0
505,0,0,0,0,0,0,0,0
505,0,0,0,0,0,0,0,0
505,0,0,0,0,0,0,0,0
505,0,0,0,0,0,0,0,0
505,0,0,0,0,0,0,0,0
505,0,0,0,0,0,0,0,0
505,0,0,0,0,0,0,0,0
505,0,0,0,0,0,0,0,0
505,0,0,0,0,0,0,0,0
505,0,0,0,0,0,0,0,0
505,179187851,1,0,0,0,0,0,0
509,0,0,0,0,0,0,0,0
509,0,0,0,0,0,0,0,0
509,0,0,0,0,0,0,0,0
509,0,0,0,0,0,0,0,0
509,0,0,0,0,0,0,0,0
509,0,0,0,0,0,0,0,0
509,0,0,0,0,0,0,0,0
509,0,0,0,0,0,0,0,0
509,0,0,0,0,0,0,0,0
509,0,0,0,0,0,0,0,0
509,181608135,0,0,1,0,0,0,0
513,0,0,0,0,0,0,0,0
513,0,0,0,0,0,0,0,0
513,0,0,0,0,0,0,0,0
513,0,0,0,0,0,0,0,0
513,0,0,0,0,0,0,0,0
513,0,0,0,0,0,0,0,0
513,0,0,0,0,0,0,0,0
513,0,0,0,0,0,0,0,0
513,0,0,0,0,0,0,0,0
513,183337277,0,0,1,0,0,0,0
513,190419907,0,0,1,0,0,0,0
519,0,0,0,0,0,0,0,0
519,0,0,0,0,0,0,0,0
519,0,0,0,0,0,0,0,0
519,0,0,0,0,0,0,0,0
519,0,0,0,0,0,0,0,0
519,0,0,0,0,0,0,0,0
519,0,0,0,0,0,0,0,0
519,0,0,0,0,0,0,0,0
519,0,0,0,0,0,0,0,0
519,180725835,0,0,1,0,0,0,0
519,188597355,0,0,1,0,0,0,0
530,0,0,0,0,0,0,0,0
530,0,0,0,0,0,0,0,0
530,0,0,0,0,0,0,0,0
530,0,0,0,0,0,0,0,0
530,0,0,0,0,0,0,0,0
530,0,0,0,0,0,0,0,0
530,0,0,0,0,0,0,0,0
530,0,0,0,0,0,0,0,0
530,0,0,0,0,0,0,0,0
530,0,0,0,0,0,0,0,0
530,188689492,0,0,1,0,0,0,0
532,0,0,0,0,0,0,0,0
532,0,0,0,0,0,0,0,0
532,0,0,0,0,0,0,0,0
532,0,0,0,0,0,0,0,0
532,0,0,0,0,0,0,0,0
532,0,0,0,0,0,0,0,0
532,0,0,0,0,0,0,0,0
532,0,0,0,0,0,0,0,0
532,0,0,0,0,0,0,0,0
532,0,0,0,0,0,0,0,0
532,188806121,0,0,1,0,0,0,0
534,0,0,0,0,0,0,0,0
534,0,0,0,0,0,0,0,0
534,0,0,0,0,0,0,0,0
534,0,0,0,0,0,0,0,0
534,0,0,0,0,0,0,0,0
534,0,0,0,0,0,0,0,0
534,0,0,0,0,0,0,0,0
534,181332860,0,0,1,0,0,0,0
534,189963326,0,0,1,0,0,0,0
534,192906097,0,0,1,0,0,0,0
534,196028471,0,0,1,0,0,0,0
536,0,0,0,0,0,0,0,0
536,0,0,0,0,0,0,0,0
536,0,0,0,0,0,0,0,0
536,0,0,0,0,0,0,0,0
536,0,0,0,0,0,0,0,0
536,0,0,0,0,0,0,0,0
536,0,0,0,0,0,0,0,0
536,0,0,0,0,0,0,0,0
536,0,0,0,0,0,0,0,0
536,0,0,0,0,0,0,0,0
536,189998802,0,0,1,0,0,0,0
547,0,0,0,0,0,0,0,0
547,0,0,0,0,0,0,0,0
547,0,0,0,0,0,0,0,0
547,0,0,0,0,0,0,0,0
547,0,0,0,0,0,0,0,0
547,0,0,0,0,0,0,0,0
547,0,0,0,0,0,0,0,0
547,0,0,0,0,0,0,0,0
547,0,0,0,0,0,0,0,0
547,0,0,0,0,0,0,0,0
547,181852261,0,0,1,0,0,0,0
553,0,0,0,0,0,0,0,0
553,0,0,0,0,0,0,0,0
553,0,0,0,0,0,0,0,0
553,0,0,0,0,0,0,0,0
553,0,0,0,0,0,0,0,0
553,0,0,0,0,0,0,0,0
553,0,0,0,0,0,0,0,0
553,0,0,0,0,0,0,0,0
553,0,0,0,0,0,0,0,0
553,0,0,0,0,0,0,0,0
553,181247694,0,0,1,0,0,0,0
554,0,0,0,0,0,0,0,0
554,0,0,0,0,0,0,0,0
554,0,0,0,0,0,0,0,0
554,0,0,0,0,0,0,0,0
554,0,0,0,0,0,0,0,0
554,0,0,0,0,0,0,0,0
554,0,0,0,0,0,0,0,0
554,0,0,0,0,0,0,0,0
554,0,0,0,0,0,0,0,0
554,0,0,0,0,0,0,0,0
554,181428133,0,0,1,0,0,0,0
556,0,0,0,0,0,0,0,0
556,0,0,0,0,0,0,0,0
556,0,0,0,0,0,0,0,0
556,0,0,0,0,0,0,0,0
556,0,0,0,0,0,0,0,0
556,0,0,0,0,0,0,0,0
556,0,0,0,0,0,0,0,0
556,0,0,0,0,0,0,0,0
556,0,0,0,0,0,0,0,0
556,0,0,0,0,0,0,0,0
556,186431802,0,0,1,0,0,0,0
557,0,0,0,0,0,0,0,0
557,0,0,0,0,0,0,0,0
557,0,0,0,0,0,0,0,0
557,0,0,0,0,0,0,0,0
557,0,0,0,0,0,0,0,0
557,0,0,0,0,0,0,0,0
557,0,0,0,0,0,0,0,0
557,0,0,0,0,0,0,0,0
557,0,0,0,0,0,0,0,0
557,0,0,0,0,0,0,0,0
557,182636706,0,0,1,0,0,0,0
559,0,0,0,0,0,0,0,0
559,0,0,0,0,0,0,0,0
559,0,0,0,0,0,0,0,0
559,0,0,0,0,0,0,0,0
559,0,0,0,0,0,0,0,0
559,0,0,0,0,0,0,0,0
559,0,0,0,0,0,0,0,0
559,0,0,0,0,0,0,0,0
559,0,0,0,0,0,0,0,0
559,0,0,0,0,0,0,0,0
559,181357766,0,0,1,0,0,0,0
561,0,0,0,0,0,0,0,0
561,0,0,0,0,0,0,0,0
561,0,0,0,0,0,0,0,0
561,0,0,0,0,0,0,0,0
561,0,0,0,0,0,0,0,0
561,0,0,0,0,0,0,0,0
561,0,0,0,0,0,0,0,0
561,0,0,0,0,0,0,0,0
561,0,0,0,0,0,0,0,0
561,0,0,0,0,0,0,0,0
561,199157284,0,0,1,0,0,0,0
563,0,0,0,0,0,0,0,0
563,0,0,0,0,0,0,0,0
563,0,0,0,0,0,0,0,0
563,0,0,0,0,0,0,0,0
563,0,0,0,0,0,0,0,0
563,0,0,0,0,0,0,0,0
563,0,0,0,0,0,0,0,0
563,0,0,0,0,0,0,0,0
563,0,0,0,0,0,0,0,0
563,0,0,0,0,0,0,0,0
563,181427043,0,0,1,0,0,0,0
564,0,0,0,0,0,0,0,0
564,0,0,0,0,0,0,0,0
564,0,0,0,0,0,0,0,0
564,0,0,0,0,0,0,0,0
564,0,0,0,0,0,0,0,0
564,0,0,0,0,0,0,0,0
564,0,0,0,0,0,0,0,0
564,0,0,0,0,0,0,0,0
564,0,0,0,0,0,0,0,0
564,0,0,0,0,0,0,0,0
564,181950487,0,0,1,0,0,0,0
567,0,0,0,0,0,0,0,0
567,0,0,0,0,0,0,0,0
567,0,0,0,0,0,0,0,0
567,0,0,0,0,0,0,0,0
567,0,0,0,0,0,0,0,0
567,0,0,0,0,0,0,0,0
567,0,0,0,0,0,0,0,0
567,0,0,0,0,0,0,0,0
567,0,0,0,0,0,0,0,0
567,0,0,0,0,0,0,0,0
567,181950854,0,0,1,0,0,0,0
568,0,0,0,0,0,0,0,0
568,0,0,0,0,0,0,0,0
568,0,0,0,0,0,0,0,0
568,0,0,0,0,0,0,0,0
568,0,0,0,0,0,0,0,0
568,0,0,0,0,0,0,0,0
568,0,0,0,0,0,0,0,0
568,0,0,0,0,0,0,0,0
568,0,0,0,0,0,0,0,0
568,0,0,0,0,0,0,0,0
568,192156352,0,0,1,0,0,0,0
574,0,0,0,0,0,0,0,0
574,0,0,0,0,0,0,0,0
574,0,0,0,0,0,0,0,0
574,0,0,0,0,0,0,0,0
574,0,0,0,0,0,0,0,0
574,0,0,0,0,0,0,0,0
574,0,0,0,0,0,0,0,0
574,0,0,0,0,0,0,0,0
574,0,0,0,0,0,0,0,0
574,0,0,0,0,0,0,0,0
574,191088413,0,0,1,0,0,0,0
575,0,0,0,0,0,0,0,0
575,0,0,0,0,0,0,0,0
575,0,0,0,0,0,0,0,0
575,0,0,0,0,0,0,0,0
575,0,0,0,0,0,0,0,0
575,0,0,0,0,0,0,0,0
575,0,0,0,0,0,0,0,0
